fold,max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,f1
3,10.0,0.1,10,2,True,0.7835628115843825
3,10.0,0.1,2,5,True,0.7869370173753195
3,10.0,0.1,5,5,True,0.7869370173753195
3,10.0,0.1,10,5,True,0.7869370173753195
3,10.0,0.1,2,10,True,0.7479100261983884
3,10.0,0.1,5,10,True,0.7479100261983884
3,10.0,0.1,10,10,True,0.7479100261983884
3,10.0,0.25,2,1,True,0.8448477686853147
3,10.0,0.25,5,1,True,0.8523411544301485
3,10.0,0.25,10,1,True,0.8500250061017557
3,10.0,0.25,2,2,True,0.8495177931938835
3,10.0,0.25,5,2,True,0.858115610176713
3,10.0,0.25,10,2,True,0.8481636883412605
3,10.0,0.25,2,5,True,0.815631202450731
3,10.0,0.25,5,5,True,0.815631202450731
3,10.0,0.25,10,5,True,0.815631202450731
3,10.0,0.25,2,10,True,0.785320920581548
3,10.0,0.25,5,10,True,0.785320920581548
3,10.0,0.25,10,10,True,0.785320920581548
3,10.0,0.5,2,1,True,0.843378251188826
3,10.0,0.5,5,1,True,0.8475382350227827
3,10.0,0.5,10,1,True,0.8486444169498852
3,10.0,0.5,2,2,True,0.8422807816440399
3,10.0,0.5,5,2,True,0.8396539209479681
3,10.0,0.5,10,2,True,0.8435368140663781
3,10.0,0.5,2,5,True,0.8416971169971198
3,10.0,0.5,5,5,True,0.8416971169971198
3,10.0,0.5,10,5,True,0.8416971169971198
3,10.0,0.5,2,10,True,0.7969108380192035
3,10.0,0.5,5,10,True,0.7969108380192035
3,10.0,0.5,10,10,True,0.7969108380192035
3,20.0,sqrt,2,1,True,0.7679244855547265
3,20.0,sqrt,5,1,True,0.7860899895806405
3,20.0,sqrt,10,1,True,0.798022260827209
3,20.0,sqrt,2,2,True,0.7934123576968242
3,20.0,sqrt,5,2,True,0.7649479674024581
3,20.0,sqrt,10,2,True,0.7886318204289108
3,20.0,sqrt,2,5,True,0.7839438537070808
3,20.0,sqrt,5,5,True,0.7839438537070808
3,20.0,sqrt,10,5,True,0.7839438537070808
3,20.0,sqrt,2,10,True,0.7100594497493155
3,20.0,sqrt,5,10,True,0.7100594497493155
3,20.0,sqrt,10,10,True,0.7100594497493155
3,20.0,log2,2,1,True,0.6595194654951394
3,20.0,log2,5,1,True,0.6773474497315828
3,20.0,log2,10,1,True,0.6262820038793047
3,20.0,log2,2,2,True,0.6632617610983571
3,20.0,log2,5,2,True,0.6795149156384588
3,20.0,log2,10,2,True,0.6363551444856059
3,20.0,log2,2,5,True,0.5726739061454411
3,20.0,log2,5,5,True,0.5726739061454411
3,20.0,log2,10,5,True,0.5726739061454411
3,20.0,log2,2,10,True,0.49873649929833375
3,20.0,log2,5,10,True,0.49873649929833375
3,20.0,log2,10,10,True,0.49873649929833375
3,20.0,0.1,2,1,True,0.8174767642961033
3,20.0,0.1,5,1,True,0.8358908832095565
3,20.0,0.1,10,1,True,0.8101122533309834
3,20.0,0.1,2,2,True,0.8307471857165101
3,20.0,0.1,5,2,True,0.8249066223200581
3,20.0,0.1,10,2,True,0.8123560339660207
3,20.0,0.1,2,5,True,0.7982713094214138
3,20.0,0.1,5,5,True,0.7982713094214138
3,20.0,0.1,10,5,True,0.7982713094214138
3,20.0,0.1,2,10,True,0.7566073961067195
3,20.0,0.1,5,10,True,0.7566073961067195
3,20.0,0.1,10,10,True,0.7566073961067195
3,20.0,0.25,2,1,True,0.8530021792525464
3,20.0,0.25,5,1,True,0.8466387534287344
3,20.0,0.25,10,1,True,0.8387829254943437
3,20.0,0.25,2,2,True,0.8516188743783282
3,20.0,0.25,5,2,True,0.8504775580640402
3,20.0,0.25,10,2,True,0.8608195569613774
3,20.0,0.25,2,5,True,0.8189561631303685
3,20.0,0.25,5,5,True,0.8189561631303685
3,20.0,0.25,10,5,True,0.8189561631303685
3,20.0,0.25,2,10,True,0.7856114464294865
3,20.0,0.25,5,10,True,0.7856114464294865
3,20.0,0.25,10,10,True,0.7856114464294865
3,20.0,0.5,2,1,True,0.8458499994258053
3,20.0,0.5,5,1,True,0.8389336494782395
3,20.0,0.5,10,1,True,0.8556479825570943
3,20.0,0.5,2,2,True,0.8359198501574923
3,20.0,0.5,5,2,True,0.8370535063791806
3,20.0,0.5,10,2,True,0.8470092454441478
3,20.0,0.5,2,5,True,0.843517953825623
3,20.0,0.5,5,5,True,0.843517953825623
3,20.0,0.5,10,5,True,0.843517953825623
3,20.0,0.5,2,10,True,0.7962612080647838
3,20.0,0.5,5,10,True,0.7962612080647838
3,20.0,0.5,10,10,True,0.7962612080647838
3,,sqrt,2,1,True,0.7575141442379124
3,,sqrt,5,1,True,0.7913615827555558
3,,sqrt,10,1,True,0.808546431704509
3,,sqrt,2,2,True,0.78620379953036
3,,sqrt,5,2,True,0.7578167354895446
3,,sqrt,10,2,True,0.7958983040850759
3,,sqrt,2,5,True,0.7856676757639234
3,,sqrt,5,5,True,0.7856676757639234
3,,sqrt,10,5,True,0.7856676757639234
3,,sqrt,2,10,True,0.7100594497493155
3,,sqrt,5,10,True,0.7100594497493155
3,,sqrt,10,10,True,0.7100594497493155
3,,log2,2,1,True,0.6567859310847466
3,,log2,5,1,True,0.6696796631900954
3,,log2,10,1,True,0.6421740350003723
3,,log2,2,2,True,0.6567861353735485
3,,log2,5,2,True,0.6839255687527818
3,,log2,10,2,True,0.6241396093324727
3,,log2,2,5,True,0.5825819730179913
3,,log2,5,5,True,0.5825819730179913
3,,log2,10,5,True,0.5825819730179913
3,,log2,2,10,True,0.49873649929833375
3,,log2,5,10,True,0.49873649929833375
3,,log2,10,10,True,0.49873649929833375
3,,0.1,2,1,True,0.8211449195080351
3,,0.1,5,1,True,0.8347372167810573
3,,0.1,10,1,True,0.8100813552072701
3,,0.1,2,2,True,0.8319553351243713
3,,0.1,5,2,True,0.8232065624222592
3,,0.1,10,2,True,0.8149464148801695
3,,0.1,2,5,True,0.7982713094214138
3,,0.1,5,5,True,0.7982713094214138
3,,0.1,10,5,True,0.7982713094214138
3,,0.1,2,10,True,0.7566073961067195
3,,0.1,5,10,True,0.7566073961067195
3,,0.1,10,10,True,0.7566073961067195
3,,0.25,2,1,True,0.8530021792525464
3,,0.25,5,1,True,0.8466387534287344
3,,0.25,10,1,True,0.8387829254943437
3,,0.25,2,2,True,0.8516188743783282
3,,0.25,5,2,True,0.8504775580640402
3,,0.25,10,2,True,0.8608195569613774
3,,0.25,2,5,True,0.8189561631303685
3,,0.25,5,5,True,0.8189561631303685
3,,0.25,10,5,True,0.8189561631303685
3,,0.25,2,10,True,0.7856114464294865
3,,0.25,5,10,True,0.7856114464294865
3,,0.25,10,10,True,0.7856114464294865
3,,0.5,2,1,True,0.8458499994258053
3,,0.5,5,1,True,0.8389336494782395
3,,0.5,10,1,True,0.8556479825570943
3,,0.5,2,2,True,0.8359198501574923
3,,0.5,5,2,True,0.8370535063791806
3,,0.5,10,2,True,0.8470092454441478
3,,0.5,2,5,True,0.843517953825623
3,,0.5,5,5,True,0.843517953825623
3,,0.5,10,5,True,0.843517953825623
3,,0.5,2,10,True,0.7962612080647838
3,,0.5,5,10,True,0.7962612080647838
3,,0.5,10,10,True,0.7962612080647838
4,5.0,sqrt,2,1,True,0.6185704941553627
4,5.0,sqrt,5,1,True,0.5959717275524182
4,5.0,sqrt,10,1,True,0.6029354716133166
4,5.0,sqrt,2,2,True,0.6092486130852174
4,5.0,sqrt,5,2,True,0.5960145530974652
4,5.0,sqrt,10,2,True,0.5987135147253909
4,5.0,sqrt,2,5,True,0.6044689201990088
4,5.0,sqrt,5,5,True,0.6044689201990088
4,5.0,sqrt,10,5,True,0.6044689201990088
4,5.0,sqrt,2,10,True,0.5655915450058682
4,5.0,sqrt,5,10,True,0.5655915450058682
4,5.0,sqrt,10,10,True,0.5655915450058682
4,5.0,log2,2,1,True,0.4706850307571595
4,5.0,log2,5,1,True,0.48843811603392834
4,5.0,log2,10,1,True,0.46982308353763214
4,5.0,log2,2,2,True,0.46684569292834616
4,5.0,log2,5,2,True,0.4769864322398158
4,5.0,log2,10,2,True,0.4523530159001994
4,5.0,log2,2,5,True,0.4431792868643118
4,5.0,log2,5,5,True,0.4431792868643118
4,5.0,log2,10,5,True,0.4431792868643118
4,5.0,log2,2,10,True,0.40373270531179656
4,5.0,log2,5,10,True,0.40373270531179656
4,5.0,log2,10,10,True,0.40373270531179656
4,5.0,0.1,2,1,True,0.7026103835052171
4,5.0,0.1,5,1,True,0.6964820874258464
4,5.0,0.1,10,1,True,0.717337519179195
4,5.0,0.1,2,2,True,0.6919837915331659
4,5.0,0.1,5,2,True,0.702141593505425
4,5.0,0.1,10,2,True,0.7133073143600048
4,5.0,0.1,2,5,True,0.6937744134253767
4,5.0,0.1,5,5,True,0.6937744134253767
4,5.0,0.1,10,5,True,0.6937744134253767
4,5.0,0.1,2,10,True,0.6647402165875376
4,5.0,0.1,5,10,True,0.6647402165875376
4,5.0,0.1,10,10,True,0.6647402165875376
4,5.0,0.25,2,1,True,0.805503550834473
4,5.0,0.25,5,1,True,0.8124358346473253
4,5.0,0.25,10,1,True,0.8074376426012304
4,5.0,0.25,2,2,True,0.804771369196219
4,5.0,0.25,5,2,True,0.8104673463292904
4,5.0,0.25,10,2,True,0.8095360024565963
4,5.0,0.25,2,5,True,0.7987231248623166
4,5.0,0.25,5,5,True,0.7987231248623166
4,5.0,0.25,10,5,True,0.7987231248623166
4,5.0,0.25,2,10,True,0.7532746530576111
4,5.0,0.25,5,10,True,0.7532746530576111
4,5.0,0.25,10,10,True,0.7532746530576111
4,5.0,0.5,2,1,True,0.8296617323008345
4,5.0,0.5,5,1,True,0.8264933870630979
4,5.0,0.5,10,1,True,0.8310123240273253
4,5.0,0.5,2,2,True,0.8290541967832527
4,5.0,0.5,5,2,True,0.827254793334164
4,5.0,0.5,10,2,True,0.8290316981060639
4,5.0,0.5,2,5,True,0.827313003996762
4,5.0,0.5,5,5,True,0.827313003996762
4,5.0,0.5,10,5,True,0.827313003996762
4,5.0,0.5,2,10,True,0.7996381646840807
4,5.0,0.5,5,10,True,0.7996381646840807
4,5.0,0.5,10,10,True,0.7996381646840807
4,10.0,sqrt,2,1,True,0.7533565124221078
4,10.0,sqrt,5,1,True,0.752882787054436
4,10.0,sqrt,10,1,True,0.753949158539138
4,10.0,sqrt,2,2,True,0.7691186252114155
4,10.0,sqrt,5,2,True,0.7633631626324469
4,10.0,sqrt,10,2,True,0.7561161553493487
4,10.0,sqrt,2,5,True,0.7451091788579985
4,10.0,sqrt,5,5,True,0.7451091788579985
4,10.0,sqrt,10,5,True,0.7451091788579985
4,10.0,sqrt,2,10,True,0.6887153021894308
4,10.0,sqrt,5,10,True,0.6887153021894308
4,10.0,sqrt,10,10,True,0.6887153021894308
4,10.0,log2,2,1,True,0.6473320100412323
4,10.0,log2,5,1,True,0.651125528515523
4,10.0,log2,10,1,True,0.6402155413375452
4,10.0,log2,2,2,True,0.6605158991191145
4,10.0,log2,5,2,True,0.6630314086045314
4,10.0,log2,10,2,True,0.6587922414449876
4,10.0,log2,2,5,True,0.6182503685663718
4,10.0,log2,5,5,True,0.6182503685663718
4,10.0,log2,10,5,True,0.6182503685663718
4,10.0,log2,2,10,True,0.5581782408166363
4,10.0,log2,5,10,True,0.5581782408166363
4,10.0,log2,10,10,True,0.5581782408166363
4,10.0,0.1,2,1,True,0.8186698538315043
4,10.0,0.1,5,1,True,0.8166079993932879
4,10.0,0.1,10,1,True,0.8009840498247922
4,10.0,0.1,2,2,True,0.8084024180730397
4,10.0,0.1,5,2,True,0.8149628790659913
4,10.0,0.1,10,2,True,0.8069204844384992
4,10.0,0.1,2,5,True,0.7816438387367055
4,10.0,0.1,5,5,True,0.7816438387367055
4,10.0,0.1,10,5,True,0.7816438387367055
4,10.0,0.1,2,10,True,0.7478759578578776
4,10.0,0.1,5,10,True,0.7478759578578776
4,10.0,0.1,10,10,True,0.7478759578578776
4,10.0,0.25,2,1,True,0.8396897851458199
4,10.0,0.25,5,1,True,0.8466578321570595
4,10.0,0.25,10,1,True,0.8501872042503015
4,10.0,0.25,2,2,True,0.841671771490967
4,10.0,0.25,5,2,True,0.847921704642433
4,10.0,0.25,10,2,True,0.836654581184636
4,10.0,0.25,2,5,True,0.8168513269200149
4,10.0,0.25,5,5,True,0.8168513269200149
4,10.0,0.25,10,5,True,0.8168513269200149
4,10.0,0.25,2,10,True,0.7740025505869961
4,10.0,0.25,5,10,True,0.7740025505869961
4,10.0,0.25,10,10,True,0.7740025505869961
4,10.0,0.5,2,1,True,0.8502037604212314
4,10.0,0.5,5,1,True,0.847678834562149
4,10.0,0.5,10,1,True,0.8503254461727
4,10.0,0.5,2,2,True,0.8428273043782891
4,10.0,0.5,5,2,True,0.8461484054615243
4,10.0,0.5,10,2,True,0.8508616618629044
4,10.0,0.5,2,5,True,0.8447978397081369
4,10.0,0.5,5,5,True,0.8447978397081369
4,10.0,0.5,10,5,True,0.8447978397081369
4,10.0,0.5,2,10,True,0.8167677298426785
4,10.0,0.5,5,10,True,0.8167677298426785
4,10.0,0.5,10,10,True,0.8167677298426785
4,20.0,sqrt,2,1,True,0.7852715674167308
4,20.0,sqrt,5,1,True,0.771709656154242
4,20.0,sqrt,10,1,True,0.7845277601416484
4,20.0,sqrt,2,2,True,0.7984531559351363
4,20.0,sqrt,5,2,True,0.798247337575745
4,20.0,sqrt,10,2,True,0.7663409252600145
4,20.0,sqrt,2,5,True,0.7651971786196706
4,20.0,sqrt,5,5,True,0.7651971786196706
4,20.0,sqrt,10,5,True,0.7651971786196706
4,20.0,sqrt,2,10,True,0.6955015996405155
4,20.0,sqrt,5,10,True,0.6955015996405155
4,20.0,sqrt,10,10,True,0.6955015996405155
4,20.0,log2,2,1,True,0.6925815640559331
4,20.0,log2,5,1,True,0.7132335561689439
4,20.0,log2,10,1,True,0.7374528857938181
4,20.0,log2,2,2,True,0.6968133198383456
4,20.0,log2,5,2,True,0.6879425410555481
4,20.0,log2,10,2,True,0.7105438384649265
4,20.0,log2,2,5,True,0.6477836630954321
4,20.0,log2,5,5,True,0.6477836630954321
4,20.0,log2,10,5,True,0.6477836630954321
4,20.0,log2,2,10,True,0.5779708503906572
4,20.0,log2,5,10,True,0.5779708503906572
4,20.0,log2,10,10,True,0.5779708503906572
4,20.0,0.1,2,1,True,0.8251378102429717
4,20.0,0.1,5,1,True,0.8234460715971978
4,20.0,0.1,10,1,True,0.8144352990241861
4,20.0,0.1,2,2,True,0.8071894797586591
4,20.0,0.1,5,2,True,0.8343477345020721
4,20.0,0.1,10,2,True,0.8205657191028065
4,20.0,0.1,2,5,True,0.7972597214563775
4,20.0,0.1,5,5,True,0.7972597214563775
4,20.0,0.1,10,5,True,0.7972597214563775
4,20.0,0.1,2,10,True,0.7473960899587417
4,20.0,0.1,5,10,True,0.7473960899587417
4,20.0,0.1,10,10,True,0.7473960899587417
4,20.0,0.25,2,1,True,0.8263207810401246
4,20.0,0.25,5,1,True,0.8533575602527004
4,20.0,0.25,10,1,True,0.8515598744212827
4,20.0,0.25,2,2,True,0.8453828877486368
4,20.0,0.25,5,2,True,0.8505168731086663
4,20.0,0.25,10,2,True,0.8443123425441141
4,20.0,0.25,2,5,True,0.8286103858389492
4,20.0,0.25,5,5,True,0.8286103858389492
4,20.0,0.25,10,5,True,0.8286103858389492
4,20.0,0.25,2,10,True,0.775260978538492
4,20.0,0.25,5,10,True,0.775260978538492
4,20.0,0.25,10,10,True,0.775260978538492
4,20.0,0.5,2,1,True,0.8527314645338624
4,20.0,0.5,5,1,True,0.8500598753930143
4,20.0,0.5,10,1,True,0.8519906744728125
4,20.0,0.5,2,2,True,0.8440958994041493
4,20.0,0.5,5,2,True,0.8502583898598962
4,20.0,0.5,10,2,True,0.8549664058745698
4,20.0,0.5,2,5,True,0.8410020900675474
4,20.0,0.5,5,5,True,0.8410020900675474
4,20.0,0.5,10,5,True,0.8410020900675474
4,20.0,0.5,2,10,True,0.8167677298426785
4,20.0,0.5,5,10,True,0.8167677298426785
4,20.0,0.5,10,10,True,0.8167677298426785
4,,sqrt,2,1,True,0.7765708035249721
4,,sqrt,5,1,True,0.7717396490933002
4,,sqrt,10,1,True,0.7847448574359802
4,,sqrt,2,2,True,0.8004961257330511
4,,sqrt,5,2,True,0.7918627840138838
4,,sqrt,10,2,True,0.770516637934215
4,,sqrt,2,5,True,0.7662711285268159
4,,sqrt,5,5,True,0.7662711285268159
4,,sqrt,10,5,True,0.7662711285268159
4,,sqrt,2,10,True,0.6955015996405155
4,,sqrt,5,10,True,0.6955015996405155
4,,sqrt,10,10,True,0.6955015996405155
4,,log2,2,1,True,0.6730107316573863
4,,log2,5,1,True,0.7112330295142508
4,,log2,10,1,True,0.7354861717109833
4,,log2,2,2,True,0.7206072609908496
4,,log2,5,2,True,0.6910753939739582
4,,log2,10,2,True,0.7153153674265277
4,,log2,2,5,True,0.6515467714133413
4,,log2,5,5,True,0.6515467714133413
4,,log2,10,5,True,0.6515467714133413
4,,log2,2,10,True,0.5779708503906572
4,,log2,5,10,True,0.5779708503906572
4,,log2,10,10,True,0.5779708503906572
4,,0.1,2,1,True,0.8186370486273364
4,,0.1,5,1,True,0.8237016954346303
4,,0.1,10,1,True,0.8126439607197808
4,,0.1,2,2,True,0.8185606100432562
4,,0.1,5,2,True,0.8352868962258444
4,,0.1,10,2,True,0.818357197812065
4,,0.1,2,5,True,0.7972597214563775
4,,0.1,5,5,True,0.7972597214563775
4,,0.1,10,5,True,0.7972597214563775
4,,0.1,2,10,True,0.747970019971252
4,,0.1,5,10,True,0.747970019971252
4,,0.1,10,10,True,0.747970019971252
4,,0.25,2,1,True,0.8263207810401246
4,,0.25,5,1,True,0.8533575602527004
4,,0.25,10,1,True,0.8515598744212827
4,,0.25,2,2,True,0.8453828877486368
4,,0.25,5,2,True,0.8505168731086663
4,,0.25,10,2,True,0.8443123425441141
4,,0.25,2,5,True,0.8286103858389492
4,,0.25,5,5,True,0.8286103858389492
4,,0.25,10,5,True,0.8286103858389492
4,,0.25,2,10,True,0.775260978538492
4,,0.25,5,10,True,0.775260978538492
4,,0.25,10,10,True,0.775260978538492
4,,0.5,2,1,True,0.8527314645338624
4,,0.5,5,1,True,0.8500598753930143
4,,0.5,10,1,True,0.8519906744728125
4,,0.5,2,2,True,0.8440958994041493
4,,0.5,5,2,True,0.8502583898598962
4,,0.5,10,2,True,0.8549664058745698
4,,0.5,2,5,True,0.8410020900675474
4,,0.5,5,5,True,0.8410020900675474
4,,0.5,10,5,True,0.8410020900675474
4,,0.5,2,10,True,0.8167677298426785
4,,0.5,5,10,True,0.8167677298426785
4,,0.5,10,10,True,0.8167677298426785
5,5.0,sqrt,2,1,True,0.592111264282358
5,5.0,sqrt,5,1,True,0.5911122107975301
5,5.0,sqrt,10,1,True,0.5936665897962586
5,5.0,sqrt,2,2,True,0.5837180328894818
5,5.0,sqrt,5,2,True,0.5847036932833868
5,5.0,sqrt,10,2,True,0.5956906617228872
5,5.0,sqrt,2,5,True,0.582970539413928
5,5.0,sqrt,5,5,True,0.582970539413928
5,5.0,sqrt,10,5,True,0.582970539413928
5,5.0,sqrt,2,10,True,0.5867280396426795
5,5.0,sqrt,5,10,True,0.5867280396426795
5,5.0,sqrt,10,10,True,0.5867280396426795
5,5.0,log2,2,1,True,0.38669199372950624
5,5.0,log2,5,1,True,0.3824588248812322
5,5.0,log2,10,1,True,0.3697799416316985
5,5.0,log2,2,2,True,0.3891302040900288
5,5.0,log2,5,2,True,0.3934404831401257
5,5.0,log2,10,2,True,0.3688016503640526
5,5.0,log2,2,5,True,0.37496800817962844
5,5.0,log2,5,5,True,0.37496800817962844
5,5.0,log2,10,5,True,0.37496800817962844
5,5.0,log2,2,10,True,0.33894655594007955
5,5.0,log2,5,10,True,0.33894655594007955
5,5.0,log2,10,10,True,0.33894655594007955
5,5.0,0.1,2,1,True,0.6532936121551728
5,5.0,0.1,5,1,True,0.6654781606078475
5,5.0,0.1,10,1,True,0.635102545640692
5,5.0,0.1,2,2,True,0.6570844532883277
5,5.0,0.1,5,2,True,0.6491838313680615
5,5.0,0.1,10,2,True,0.6381461108470965
5,5.0,0.1,2,5,True,0.6421012022836541
5,5.0,0.1,5,5,True,0.6421012022836541
5,5.0,0.1,10,5,True,0.6421012022836541
5,5.0,0.1,2,10,True,0.6148626021875917
5,5.0,0.1,5,10,True,0.6148626021875917
5,5.0,0.1,10,10,True,0.6148626021875917
5,5.0,0.25,2,1,True,0.7730891590072735
5,5.0,0.25,5,1,True,0.7565201177819613
5,5.0,0.25,10,1,True,0.7644668541238532
5,5.0,0.25,2,2,True,0.75864565691303
5,5.0,0.25,5,2,True,0.7670673371587766
5,5.0,0.25,10,2,True,0.77159969959099
5,5.0,0.25,2,5,True,0.7545644306520286
5,5.0,0.25,5,5,True,0.7545644306520286
5,5.0,0.25,10,5,True,0.7545644306520286
5,5.0,0.25,2,10,True,0.7568585429677844
5,5.0,0.25,5,10,True,0.7568585429677844
5,5.0,0.25,10,10,True,0.7568585429677844
5,5.0,0.5,2,1,True,0.8140244385135095
5,5.0,0.5,5,1,True,0.8150309341519055
5,5.0,0.5,10,1,True,0.8157511612844152
5,5.0,0.5,2,2,True,0.8162531511471288
5,5.0,0.5,5,2,True,0.8094592645248841
5,5.0,0.5,10,2,True,0.8105003692836249
5,5.0,0.5,2,5,True,0.8186825500501707
5,5.0,0.5,5,5,True,0.8186825500501707
5,5.0,0.5,10,5,True,0.8186825500501707
5,5.0,0.5,2,10,True,0.7785491131658138
5,5.0,0.5,5,10,True,0.7785491131658138
5,5.0,0.5,10,10,True,0.7785491131658138
5,10.0,sqrt,2,1,True,0.7236512643542221
5,10.0,sqrt,5,1,True,0.7814696568324131
5,10.0,sqrt,10,1,True,0.7489803599681464
5,10.0,sqrt,2,2,True,0.7430374300472907
5,10.0,sqrt,5,2,True,0.732603881684231
5,10.0,sqrt,10,2,True,0.7525377740954202
5,10.0,sqrt,2,5,True,0.7455701644343292
5,10.0,sqrt,5,5,True,0.7455701644343292
5,10.0,sqrt,10,5,True,0.7455701644343292
5,10.0,sqrt,2,10,True,0.7051520419912432
5,10.0,sqrt,5,10,True,0.7051520419912432
5,10.0,sqrt,10,10,True,0.7051520419912432
5,10.0,log2,2,1,True,0.5693914838078398
5,10.0,log2,5,1,True,0.5643954227131339
5,10.0,log2,10,1,True,0.5635739708034004
5,10.0,log2,2,2,True,0.5666366063041485
5,10.0,log2,5,2,True,0.5765057659570668
5,10.0,log2,10,2,True,0.600134571774208
5,10.0,log2,2,5,True,0.5655501821687318
5,10.0,log2,5,5,True,0.5655501821687318
5,10.0,log2,10,5,True,0.5655501821687318
5,10.0,log2,2,10,True,0.46021672217478543
5,10.0,log2,5,10,True,0.46021672217478543
5,10.0,log2,10,10,True,0.46021672217478543
5,10.0,0.1,2,1,True,0.8170090397471746
5,10.0,0.1,5,1,True,0.7856279437773883
5,10.0,0.1,10,1,True,0.8055900501230029
5,10.0,0.1,2,2,True,0.7824184044725234
5,10.0,0.1,5,2,True,0.7828674666327617
5,10.0,0.1,10,2,True,0.7897381294240569
5,10.0,0.1,2,5,True,0.7569335533266909
5,10.0,0.1,5,5,True,0.7569335533266909
5,10.0,0.1,10,5,True,0.7569335533266909
5,10.0,0.1,2,10,True,0.7051197948979319
5,10.0,0.1,5,10,True,0.7051197948979319
5,10.0,0.1,10,10,True,0.7051197948979319
5,10.0,0.25,2,1,True,0.8445462763190003
5,10.0,0.25,5,1,True,0.8353368486685305
5,10.0,0.25,10,1,True,0.8219684115488558
5,10.0,0.25,2,2,True,0.8317912416884872
5,10.0,0.25,5,2,True,0.8385488179022522
5,10.0,0.25,10,2,True,0.8058417207579298
5,10.0,0.25,2,5,True,0.8093429590484826
5,10.0,0.25,5,5,True,0.8093429590484826
5,10.0,0.25,10,5,True,0.8093429590484826
5,10.0,0.25,2,10,True,0.7897158914381253
5,10.0,0.25,5,10,True,0.7897158914381253
5,10.0,0.25,10,10,True,0.7897158914381253
5,10.0,0.5,2,1,True,0.8384630149224475
5,10.0,0.5,5,1,True,0.8472752359777749
5,10.0,0.5,10,1,True,0.8416662609620781
5,10.0,0.5,2,2,True,0.8391785276852636
5,10.0,0.5,5,2,True,0.8390716329626751
5,10.0,0.5,10,2,True,0.8437690637473448
5,10.0,0.5,2,5,True,0.8499871736867883
5,10.0,0.5,5,5,True,0.8499871736867883
5,10.0,0.5,10,5,True,0.8499871736867883
5,10.0,0.5,2,10,True,0.7975914777201386
5,10.0,0.5,5,10,True,0.7975914777201386
5,10.0,0.5,10,10,True,0.7975914777201386
5,20.0,sqrt,2,1,True,0.7704738712775583
5,20.0,sqrt,5,1,True,0.7702361190153033
5,20.0,sqrt,10,1,True,0.7737649215071478
5,20.0,sqrt,2,2,True,0.7629741764068655
5,20.0,sqrt,5,2,True,0.7651025824606688
5,20.0,sqrt,10,2,True,0.769246860023402
5,20.0,sqrt,2,5,True,0.759324845630321
5,20.0,sqrt,5,5,True,0.759324845630321
5,20.0,sqrt,10,5,True,0.759324845630321
5,20.0,sqrt,2,10,True,0.704482323994216
5,20.0,sqrt,5,10,True,0.704482323994216
5,20.0,sqrt,10,10,True,0.704482323994216
5,20.0,log2,2,1,True,0.6636571724384481
5,20.0,log2,5,1,True,0.6452304584657437
5,20.0,log2,10,1,True,0.641731989400124
5,20.0,log2,2,2,True,0.6258939321573702
5,20.0,log2,5,2,True,0.6521538103395853
5,20.0,log2,10,2,True,0.6275117515750342
5,20.0,log2,2,5,True,0.6222651869236273
5,20.0,log2,5,5,True,0.6222651869236273
5,20.0,log2,10,5,True,0.6222651869236273
5,20.0,log2,2,10,True,0.5158399684270953
5,20.0,log2,5,10,True,0.5158399684270953
5,20.0,log2,10,10,True,0.5158399684270953
5,20.0,0.1,2,1,True,0.7868057566167862
5,20.0,0.1,5,1,True,0.7880478567836257
5,20.0,0.1,10,1,True,0.7985246972785454
5,20.0,0.1,2,2,True,0.782311300954437
5,20.0,0.1,5,2,True,0.8080052857381649
5,20.0,0.1,10,2,True,0.8061570034541392
5,20.0,0.1,2,5,True,0.7710085129147458
5,20.0,0.1,5,5,True,0.7710085129147458
5,20.0,0.1,10,5,True,0.7710085129147458
5,20.0,0.1,2,10,True,0.7215656583372022
5,20.0,0.1,5,10,True,0.7215656583372022
5,20.0,0.1,10,10,True,0.7215656583372022
5,20.0,0.25,2,1,True,0.8483130561583699
5,20.0,0.25,5,1,True,0.83828087804596
5,20.0,0.25,10,1,True,0.8358739672436831
5,20.0,0.25,2,2,True,0.8353814664453431
5,20.0,0.25,5,2,True,0.8521956732122478
5,20.0,0.25,10,2,True,0.8144572572211969
5,20.0,0.25,2,5,True,0.8228149378015589
5,20.0,0.25,5,5,True,0.8228149378015589
5,20.0,0.25,10,5,True,0.8228149378015589
5,20.0,0.25,2,10,True,0.7910572109340328
5,20.0,0.25,5,10,True,0.7910572109340328
5,20.0,0.25,10,10,True,0.7910572109340328
5,20.0,0.5,2,1,True,0.8443499512367687
5,20.0,0.5,5,1,True,0.8481407669878012
5,20.0,0.5,10,1,True,0.8377555786100205
5,20.0,0.5,2,2,True,0.8454708450893434
5,20.0,0.5,5,2,True,0.8426638011121049
5,20.0,0.5,10,2,True,0.8467972027026374
5,20.0,0.5,2,5,True,0.8482797496985383
5,20.0,0.5,5,5,True,0.8482797496985383
5,20.0,0.5,10,5,True,0.8482797496985383
5,20.0,0.5,2,10,True,0.7984911639129515
5,20.0,0.5,5,10,True,0.7984911639129515
5,20.0,0.5,10,10,True,0.7984911639129515
5,,sqrt,2,1,True,0.7737747461628008
5,,sqrt,5,1,True,0.7773780264194337
5,,sqrt,10,1,True,0.7623337544632554
5,,sqrt,2,2,True,0.765898331415803
