max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,avg_f1,std_f1,avg_fpr,std_fpr,avg_fnr,std_fnr
5.0,0.5,2,10,False,0.8099603636807302,0.061520910178777664,0.028502894249973897,0.006378824856839928,0.20043143760997945,0.06349233221550292
5.0,0.5,2,10,True,0.783957692621037,0.07448075250072025,0.029053824184227202,0.005660529088699398,0.22425538023049713,0.07372623536969515
5.0,0.5,5,1,False,0.7982265368448305,0.06796572780702777,0.030356854756854075,0.007581762600936357,0.2104839368705526,0.06878998571624777
5.0,0.5,5,1,True,0.804184265671519,0.06547908669288159,0.028441958446381636,0.004514017611051581,0.20358799120131352,0.0645908959783461
5.0,0.5,5,2,False,0.8066383410707267,0.05635322880216118,0.030341460668184127,0.006984261326797683,0.20399043037704886,0.06502320287808182
5.0,0.5,5,2,True,0.8066918811615155,0.05621676007766629,0.028604562314820153,0.003939994695659157,0.2038061788108055,0.06027828630546245
5.0,0.5,5,5,False,0.8140961223170523,0.04608108162326709,0.02958527139895976,0.006153300952994277,0.1987655103695207,0.054618888147340124
5.0,0.5,5,5,True,0.8092613066851492,0.061847136918472795,0.02798382575510288,0.005078003477881283,0.20126218295159232,0.06606515413294402
5.0,0.5,5,10,False,0.8099603636807302,0.061520910178777664,0.028502894249973897,0.006378824856839928,0.20043143760997945,0.06349233221550292
5.0,0.5,5,10,True,0.783957692621037,0.07448075250072025,0.029053824184227202,0.005660529088699398,0.22425538023049713,0.07372623536969515
5.0,0.5,10,1,False,0.8049080259461032,0.05244634756201289,0.030216874123452392,0.0068718774994432925,0.20626551036951893,0.058506166041072456
5.0,0.5,10,1,True,0.8002172377168687,0.06498337068368712,0.028457576809688585,0.004744263341811799,0.20772877795079436,0.06596316037174138
5.0,0.5,10,2,False,0.806788299600537,0.05375073221088146,0.030234622048310407,0.007186774233256746,0.2074818664771791,0.06296999226972999
5.0,0.5,10,2,True,0.807687268382898,0.06160041865077356,0.028279321249942264,0.005051550867473049,0.20263561024893262,0.06601266506889347
5.0,0.5,10,5,False,0.8140961223170523,0.04608108162326709,0.02958527139895976,0.006153300952994277,0.1987655103695207,0.054618888147340124
5.0,0.5,10,5,True,0.8092613066851492,0.061847136918472795,0.02798382575510288,0.005078003477881283,0.20126218295159232,0.06606515413294402
5.0,0.5,10,10,False,0.8099603636807302,0.061520910178777664,0.028502894249973897,0.006378824856839928,0.20043143760997945,0.06349233221550292
5.0,0.5,10,10,True,0.783957692621037,0.07448075250072025,0.029053824184227202,0.005660529088699398,0.22425538023049713,0.07372623536969515
10.0,sqrt,2,1,False,0.8077495692206227,0.04229131116218979,0.03073951572437955,0.004853657362775107,0.20563553992588793,0.050226314452764355
10.0,sqrt,2,1,True,0.7732958130022997,0.0643798551633473,0.031075785324086815,0.004540548664374784,0.23752012531977637,0.060713033491730746
10.0,sqrt,2,2,False,0.8303167610699962,0.03850475725034022,0.028511695232260763,0.004349867297882044,0.1807217534018584,0.04364059409808323
10.0,sqrt,2,2,True,0.7712358612289536,0.0758035261761168,0.030813749614927534,0.004080521413759903,0.23256665229177073,0.06915245496396943
10.0,sqrt,2,5,False,0.8137584570830205,0.04159421248623319,0.029654790213535377,0.00418842010101723,0.20187821598688677,0.04791913861638512
10.0,sqrt,2,5,True,0.7697520370844906,0.06818135569476567,0.031008482128783883,0.00354802060021856,0.23891927482451636,0.0619820725729955
10.0,sqrt,2,10,False,0.7803653825556153,0.056005509630165415,0.030968348731694306,0.003940972441049621,0.23183505056017087,0.053793988181646525
10.0,sqrt,2,10,True,0.7308484229389651,0.06833896678028126,0.03396064873397662,0.005116998140757322,0.27306466928511913,0.059259644633461964
10.0,sqrt,5,1,False,0.8066751377390549,0.0477233824207388,0.03056573987594935,0.004888264145747375,0.2040801569031137,0.052559560502490624
10.0,sqrt,5,1,True,0.7869614198996564,0.06250325787881902,0.02964228396421356,0.004739395282306986,0.22426608898344408,0.059002321781264674
10.0,sqrt,5,2,False,0.8146017575201536,0.03620284321605179,0.029852886050306594,0.004312564884780425,0.19973182666192657,0.040208738925352386
10.0,sqrt,5,2,True,0.7828021735756917,0.05150455989497667,0.03133769047948121,0.0035629518155496933,0.22839167354381407,0.05061899197530212
10.0,sqrt,5,5,False,0.8137584570830205,0.04159421248623319,0.029654790213535377,0.00418842010101723,0.20187821598688677,0.04791913861638512
10.0,sqrt,5,5,True,0.7697520370844906,0.06818135569476567,0.031008482128783883,0.00354802060021856,0.23891927482451636,0.0619820725729955
10.0,sqrt,5,10,False,0.7803653825556153,0.056005509630165415,0.030968348731694306,0.003940972441049621,0.23183505056017087,0.053793988181646525
10.0,sqrt,5,10,True,0.7308484229389651,0.06833896678028126,0.03396064873397662,0.005116998140757322,0.27306466928511913,0.059259644633461964
10.0,sqrt,10,1,False,0.7932307853090275,0.05123452470233453,0.03156610273840962,0.005145753742089902,0.21552499570819866,0.0530539636413805
10.0,sqrt,10,1,True,0.7956131075529277,0.055633667494227164,0.03003544230739636,0.004459181015841515,0.2174281272557356,0.056424614439494925
10.0,sqrt,10,2,False,0.8032382067220208,0.03908102607272396,0.032079006003690604,0.0033351813494129083,0.20903257767075267,0.04388680287113671
10.0,sqrt,10,2,True,0.7857624877555989,0.0648581486597835,0.03158135763355503,0.0050055889054624585,0.22489461418495504,0.06322292562326774
